submission_id,question_id,answer
1933,5,Yes
1933,6,Yes
1933,7,Yes
1933,8,Yes
1933,9,5
1934,10,Yes
1934,11,Yes
1934,12,Yes
1934,13,Yes
1934,14,Yes
1934,15,Yes
1934,16,Yes
1934,17,Yes
1934,18,4
1934,19,Slight delay in closing due to late customers.
1935,1,Yes
1935,2,Yes
1935,3,Yes
1935,4,Yes
1935,5,Yes
1935,6,Yes
1935,7,Yes
1935,8,Yes
1935,9,5
1936,10,Yes
1936,11,Yes
1936,12,Yes
1936,13,Yes
1936,14,Yes
1936,15,Yes
1936,16,Yes
1936,17,Yes
1936,18,3
1936,19,"Minor spill in dining area, cleaned promptly."
1937,1,Yes
1937,2,Yes
1937,3,Yes
1937,4,Yes
1937,5,Yes
1937,6,Yes
1937,7,Yes
1937,8,Yes
1937,9,4
1938,10,Yes
1938,11,Yes
1938,12,Yes
1938,13,Yes
1938,14,Yes
1938,15,Yes
1938,16,Yes
1938,17,Yes
1938,18,4
1938,19,Everything in order for tomorrow's opening.
1939,1,Yes
1939,2,Yes
1939,3,Yes
1939,4,Yes
1939,5,Yes
1939,6,Yes
1939,7,Yes
1939,8,Yes
1939,9,5
1940,10,Yes
1940,11,Yes
1940,12,Yes
1940,13,Yes
1940,14,Yes
1940,15,Yes
1940,16,Yes
1940,17,Yes
1940,18,5
1940,19,"All good, nothing to report."
1941,1,Yes
1941,2,Yes
1941,3,Yes
1941,4,Yes
1941,5,Yes
1941,6,Yes
1941,7,Yes
1941,8,Yes
1941,9,4
1942,10,Yes
1942,11,Yes
1942,12,Yes
1942,13,Yes
1942,14,Yes
1942,15,Yes
1942,16,Yes
1942,17,Yes
1942,18,3
1942,19,"Delivery arrived late, adjusted prep schedule."
1943,1,Yes
1943,2,Yes
1943,3,Yes
1943,4,Yes
1943,5,Yes
1943,6,Yes
1943,7,Yes
1943,8,Yes
1943,9,4
1944,10,Yes
1944,11,Yes
1944,12,Yes
1944,13,Yes
1944,14,Yes
1944,15,Yes
1944,16,Yes
1944,17,Yes
1944,18,4
1944,19,All checks completed as normal.
1945,1,Yes
1945,2,Yes
1945,3,Yes
1945,4,Yes
1945,5,Yes
1945,6,Yes
1945,7,Yes
1945,8,Yes
1945,9,3
1946,10,Yes
1946,11,Yes
1946,12,Yes
1946,13,Yes
1946,14,Yes
1946,15,Yes
1946,16,Yes
1946,17,Yes
1946,18,4
1946,19,"Busy night, all tasks completed on time."
1947,1,Yes
1947,2,Yes
1947,3,Yes
1947,4,Yes
1947,5,Yes
1947,6,Yes
1947,7,Yes
1947,8,Yes
1947,9,4
1948,10,Yes
1948,11,Yes
1948,12,Yes
1948,13,Yes
1948,14,Yes
1948,15,Yes
1948,16,Yes
1948,17,Yes
1948,18,5
1948,19,Slight delay in closing due to late customers.
1949,1,Yes
1949,2,Yes
1949,3,Yes
1949,4,Yes
1949,5,Yes
1949,6,Yes
1949,7,Yes
1949,8,Yes
1949,9,4
1950,10,Yes
1950,11,Yes
1950,12,Yes
1950,13,Yes
1950,14,Yes
1950,15,Yes
1950,16,Yes
1950,17,Yes
1950,18,5
1950,19,Everything in order for tomorrow's opening.
1951,1,Yes
1951,2,Yes
1951,3,Yes
1951,4,Yes
1951,5,Yes
1951,6,Yes
1951,7,Yes
1951,8,No
1951,9,3
1952,10,Yes
1952,11,Yes
1952,12,Yes
1952,13,Yes
1952,14,Yes
1952,15,Yes
1952,16,Yes
1952,17,Yes
1952,18,4
1952,19,Slight delay in closing due to late customers.
1953,1,Yes
1953,2,Yes
1953,3,Yes
1953,4,Yes
1953,5,Yes
1953,6,Yes
1953,7,Yes
1953,8,Yes
1953,9,3
1954,10,Yes
1954,11,Yes
1954,12,Yes
1954,13,Yes
1954,14,Yes
1954,15,Yes
1954,16,Yes
1954,17,No
1954,18,5
1954,19,"Busy night, all tasks completed on time."
1955,1,Yes
1955,2,Yes
1955,3,Yes
1955,4,Yes
1955,5,Yes
1955,6,Yes
1955,7,Yes
1955,8,Yes
1955,9,4
1956,10,Yes
1956,11,Yes
1956,12,Yes
1956,13,Yes
1956,14,Yes
1956,15,Yes
1956,16,Yes
1956,17,Yes
1956,18,3
1956,19,Everything in order for tomorrow's opening.
1957,1,Yes
1957,2,Yes
1957,3,Yes
1957,4,Yes
1957,5,Yes
1957,6,Yes
1957,7,Yes
1957,8,Yes
1957,9,4
1958,10,Yes
1958,11,Yes
1958,12,Yes
1958,13,Yes
1958,14,Yes
1958,15,Yes
1958,16,Yes
1958,17,Yes
1958,18,3
1958,19,"Delivery arrived late, adjusted prep schedule."
1959,10,Yes
1959,11,Yes
1959,12,Yes
1959,13,Yes
1959,14,Yes
1959,15,Yes
1959,16,Yes
1959,17,Yes
1959,18,4
1959,19,All checks completed as normal.
1960,1,Yes
1960,2,Yes
1960,3,Yes
1960,4,Yes
1960,5,Yes
1960,6,Yes
1960,7,Yes
1960,8,No
1960,9,2
1961,10,Yes
1961,11,Yes
1961,12,Yes
1961,13,Yes
1961,14,Yes
1961,15,Yes
1961,16,Yes
1961,17,No
1961,18,4
1961,19,All checks completed as normal.
1962,1,Yes
1962,2,Yes
1962,3,Yes
1962,4,Yes
1962,5,Yes
1962,6,Yes
1962,7,Yes
1962,8,No
1962,9,4
1963,10,Yes
1963,11,Yes
1963,12,Yes
1963,13,Yes
1963,14,Yes
1963,15,Yes
1963,16,Yes
1963,17,Yes
1963,18,5
1963,19,"Low stock on napkins, requested restock."
1964,1,Yes
1964,2,Yes
1964,3,Yes
1964,4,Yes
1964,5,Yes
1964,6,Yes
1964,7,Yes
1964,8,Yes
1964,9,4
1965,10,Yes
1965,11,Yes
1965,12,Yes
1965,13,Yes
1965,14,Yes
1965,15,Yes
1965,16,No
1965,17,Yes
1965,18,5
1965,19,"Delivery arrived late, adjusted prep schedule."
1966,1,Yes
1966,2,Yes
1966,3,Yes
1966,4,Yes
1966,5,Yes
1966,6,Yes
1966,7,Yes
1966,8,Yes
1966,9,5
1967,10,Yes
1967,11,Yes
1967,12,Yes
1967,13,Yes
1967,14,Yes
1967,15,Yes
1967,16,Yes
1967,17,No
1967,18,4
1967,19,"Delivery arrived late, adjusted prep schedule."
1968,1,Yes
1968,2,Yes
1968,3,Yes
1968,4,Yes
1968,5,Yes
1968,6,Yes
1968,7,Yes
1968,8,Yes
1968,9,3
1969,1,Yes
1969,2,Yes
1969,3,Yes
1969,4,Yes
1969,5,Yes
1969,6,Yes
1969,7,Yes
1969,8,Yes
1969,9,4
1970,10,Yes
1970,11,Yes
1970,12,Yes
1970,13,Yes
1970,14,Yes
1970,15,Yes
1970,16,Yes
1970,17,Yes
1970,18,4
1970,19,Slight delay in closing due to late customers.
1971,1,Yes
1971,2,Yes
1971,3,Yes
1971,4,Yes
1971,5,Yes
1971,6,Yes
1971,7,Yes
1971,8,Yes
1971,9,3
1972,10,Yes
1972,11,Yes
1972,12,Yes
1972,13,Yes
1972,14,Yes
1972,15,Yes
1972,16,Yes
1972,17,Yes
1972,18,3
1972,19,"Quiet evening, no issues."
1973,1,Yes
1973,2,Yes
1973,3,Yes
1973,4,Yes
1973,5,Yes
1973,6,Yes
1973,7,Yes
1973,8,Yes
1973,9,2
1974,10,Yes
1974,11,Yes
1974,12,Yes
1974,13,Yes
1974,14,Yes
1974,15,Yes
1974,16,Yes
1974,17,Yes
1974,18,3
1974,19,Everything in order for tomorrow's opening.
1975,1,Yes
1975,2,Yes
1975,3,Yes
1975,4,Yes
1975,5,Yes
1975,6,Yes
1975,7,Yes
1975,8,Yes
1975,9,5
1976,10,Yes
1976,11,Yes
1976,12,Yes
1976,13,Yes
1976,14,Yes
1976,15,Yes
1976,16,Yes
1976,17,Yes
1976,18,3
1976,19,"Delivery arrived late, adjusted prep schedule."
1977,1,Yes
1977,2,No
1977,3,Yes
1977,4,Yes
1977,5,Yes
1977,6,Yes
1977,7,Yes
1977,8,Yes
1977,9,5
1978,10,Yes
1978,11,Yes
1978,12,Yes
1978,13,Yes
1978,14,No
1978,15,Yes
1978,16,Yes
1978,17,Yes
1978,18,5
1978,19,Slight delay in closing due to late customers.
1979,1,Yes
1979,2,Yes
1979,3,Yes
1979,4,Yes
1979,5,Yes
1979,6,Yes
1979,7,Yes
1979,8,Yes
1979,9,3
1980,10,Yes
1980,11,Yes
1980,12,Yes
1980,13,Yes
1980,14,Yes
1980,15,Yes
1980,16,Yes
1980,17,Yes
1980,18,3
1980,19,Everything in order for tomorrow's opening.
1981,1,Yes
1981,2,No
1981,3,Yes
1981,4,Yes
1981,5,No
1981,6,Yes
1981,7,Yes
1981,8,Yes
1981,9,4
1982,10,Yes
1982,11,Yes
1982,12,Yes
1982,13,Yes
1982,14,Yes
1982,15,Yes
1982,16,Yes
1982,17,Yes
1982,18,4
1982,19,All checks completed as normal.
1983,1,Yes
1983,2,No
1983,3,Yes
1983,4,Yes
1983,5,Yes
1983,6,Yes
1983,7,Yes
1983,8,No
1983,9,5
1984,10,Yes
1984,11,Yes
1984,12,Yes
1984,13,Yes
1984,14,Yes
1984,15,Yes
1984,16,No
1984,17,Yes
1984,18,3
1984,19,Everything in order for tomorrow's opening.
1985,1,No
1985,2,Yes
1985,3,Yes
1985,4,Yes
1985,5,Yes
1985,6,Yes
1985,7,Yes
1985,8,Yes
1985,9,5
1986,10,Yes
1986,11,Yes
1986,12,Yes
1986,13,Yes
1986,14,Yes
1986,15,Yes
1986,16,No
1986,17,Yes
1986,18,4
1986,19,"Busy night, all tasks completed on time."
1987,1,Yes
1987,2,Yes
1987,3,Yes
1987,4,Yes
1987,5,Yes
1987,6,No
1987,7,Yes
1987,8,No
1987,9,4
1988,10,Yes
1988,11,Yes
1988,12,Yes
1988,13,Yes
1988,14,Yes
1988,15,Yes
1988,16,Yes
1988,17,Yes
1988,18,3
1988,19,"Low stock on napkins, requested restock."
1989,1,Yes
1989,2,Yes
1989,3,Yes
1989,4,Yes
1989,5,Yes
1989,6,Yes
1989,7,Yes
1989,8,No
1989,9,4
1990,10,Yes
1990,11,Yes
1990,12,Yes
1990,13,Yes
1990,14,Yes
1990,15,Yes
1990,16,Yes
1990,17,Yes
1990,18,4
1990,19,Everything in order for tomorrow's opening.
1991,1,Yes
1991,2,Yes
1991,3,Yes
1991,4,Yes
1991,5,Yes
1991,6,Yes
1991,7,Yes
1991,8,Yes
1991,9,4
1992,10,Yes
1992,11,Yes
1992,12,No
1992,13,Yes
1992,14,Yes
1992,15,Yes
1992,16,Yes
1992,17,Yes
1992,18,4
1992,19,"Quiet evening, no issues."
1993,1,Yes
1993,2,Yes
1993,3,Yes
1993,4,Yes
1993,5,Yes
1993,6,Yes
1993,7,No
1993,8,Yes
1993,9,4
1994,10,Yes
1994,11,Yes
1994,12,Yes
1994,13,Yes
1994,14,No
1994,15,Yes
1994,16,Yes
1994,17,Yes
1994,18,5
1994,19,"Busy night, all tasks completed on time."
1995,1,Yes
1995,2,Yes
1995,3,Yes
1995,4,Yes
1995,5,Yes
1995,6,Yes
1995,7,Yes
1995,8,Yes
1995,9,4
1996,10,Yes
1996,11,Yes
1996,12,Yes
1996,13,Yes
1996,14,Yes
1996,15,Yes
1996,16,Yes
1996,17,Yes
1996,18,5
1996,19,"All good, nothing to report."
1997,1,Yes
1997,2,Yes
1997,3,Yes
1997,4,No
1997,5,Yes
1997,6,Yes
1997,7,Yes
1997,8,Yes
1997,9,5
1998,1,Yes
1998,2,Yes
1998,3,Yes
1998,4,No
1998,5,Yes
1998,6,Yes
1998,7,Yes
1998,8,No
1998,9,4
1999,10,Yes
1999,11,Yes
1999,12,Yes
1999,13,Yes
1999,14,Yes
1999,15,Yes
1999,16,Yes
1999,17,Yes
1999,18,4
1999,19,"All good, nothing to report."
2000,1,Yes
2000,2,Yes
2000,3,Yes
2000,4,Yes
2000,5,Yes
2000,6,Yes
2000,7,Yes
2000,8,No
2000,9,4
2001,10,Yes
2001,11,Yes
2001,12,Yes
2001,13,Yes
2001,14,Yes
2001,15,Yes
2001,16,Yes
2001,17,Yes
2001,18,4
2001,19,"Minor spill in dining area, cleaned promptly."
2002,1,Yes
2002,2,Yes
2002,3,Yes
2002,4,Yes
2002,5,Yes
2002,6,Yes
2002,7,Yes
2002,8,Yes
2002,9,4
2003,10,Yes
2003,11,Yes
2003,12,Yes
2003,13,Yes
2003,14,Yes
2003,15,Yes
2003,16,Yes
2003,17,Yes
2003,18,4
2003,19,"Low stock on napkins, requested restock."
2004,1,Yes
2004,2,Yes
2004,3,Yes
2004,4,Yes
2004,5,Yes
2004,6,Yes
2004,7,Yes
2004,8,Yes
2004,9,4
2005,10,Yes
2005,11,Yes
2005,12,Yes
2005,13,Yes
2005,14,Yes
2005,15,Yes
2005,16,Yes
2005,17,Yes
2005,18,4
2005,19,"Low stock on napkins, requested restock."
2006,1,Yes
2006,2,Yes
2006,3,Yes
2006,4,Yes
2006,5,Yes
2006,6,Yes
2006,7,Yes
2006,8,Yes
2006,9,4
2007,10,No
2007,11,Yes
2007,12,Yes
2007,13,Yes
2007,14,Yes
2007,15,Yes
2007,16,Yes
2007,17,Yes
2007,18,5
2007,19,"All good, nothing to report."
2008,10,Yes
2008,11,Yes
2008,12,Yes
2008,13,Yes
2008,14,Yes
2008,15,Yes
2008,16,Yes
2008,17,Yes
2008,18,4
2008,19,"Minor spill in dining area, cleaned promptly."
2009,1,Yes
2009,2,Yes
2009,3,Yes
2009,4,Yes
2009,5,Yes
2009,6,Yes
2009,7,Yes
2009,8,Yes
2009,9,5
2010,10,Yes
2010,11,Yes
2010,12,Yes
2010,13,Yes
2010,14,Yes
2010,15,Yes
2010,16,Yes
2010,17,Yes
2010,18,4
2010,19,All checks completed as normal.
2011,1,Yes
2011,2,Yes
2011,3,Yes
2011,4,Yes
2011,5,No
2011,6,Yes
2011,7,Yes
2011,8,Yes
2011,9,3
2012,10,Yes
2012,11,Yes
2012,12,Yes
2012,13,Yes
2012,14,Yes
2012,15,Yes
2012,16,No
2012,17,Yes
2012,18,4
2012,19,Slight delay in closing due to late customers.
2013,1,Yes
2013,2,Yes
2013,3,Yes
2013,4,Yes
2013,5,Yes
2013,6,Yes
2013,7,Yes
2013,8,Yes
2013,9,4
2014,10,Yes
2014,11,Yes
2014,12,Yes
2014,13,No
2014,14,Yes
2014,15,No
2014,16,Yes
2014,17,Yes
2014,18,4
2014,19,"Low stock on napkins, requested restock."
2015,1,Yes
2015,2,Yes
2015,3,Yes
2015,4,Yes
2015,5,Yes
2015,6,Yes
2015,7,Yes
2015,8,Yes
2015,9,2
2016,10,Yes
2016,11,Yes
2016,12,Yes
2016,13,Yes
2016,14,Yes
2016,15,Yes
2016,16,Yes
2016,17,Yes
2016,18,5
2016,19,Slight delay in closing due to late customers.
2017,1,Yes
2017,2,Yes
2017,3,Yes
2017,4,Yes
2017,5,Yes
2017,6,Yes
2017,7,Yes
2017,8,No
2017,9,4
2018,10,Yes
2018,11,Yes
2018,12,Yes
2018,13,Yes
2018,14,Yes
2018,15,Yes
2018,16,Yes
2018,17,Yes
2018,18,5
2018,19,"Delivery arrived late, adjusted prep schedule."
2019,1,Yes
2019,2,Yes
2019,3,Yes
2019,4,Yes
2019,5,Yes
2019,6,Yes
2019,7,No
2019,8,Yes
2019,9,4
2020,10,Yes
2020,11,Yes
2020,12,Yes
2020,13,Yes
2020,14,Yes
2020,15,Yes
2020,16,Yes
2020,17,No
2020,18,5
2020,19,Slight delay in closing due to late customers.
2021,1,Yes
2021,2,Yes
2021,3,Yes
2021,4,Yes
2021,5,Yes
2021,6,Yes
2021,7,Yes
2021,8,No
2021,9,4
2022,10,Yes
2022,11,Yes
2022,12,Yes
2022,13,Yes
2022,14,Yes
2022,15,Yes
2022,16,Yes
2022,17,Yes
2022,18,4
2022,19,New crew member trained on register today.
2023,1,Yes
2023,2,Yes
2023,3,Yes
2023,4,No
2023,5,Yes
2023,6,Yes
2023,7,Yes
2023,8,Yes
2023,9,3
2024,10,Yes
2024,11,Yes
2024,12,Yes
2024,13,Yes
2024,14,Yes
2024,15,Yes
2024,16,Yes
2024,17,Yes
2024,18,5
2024,19,Everything in order for tomorrow's opening.
2025,1,Yes
2025,2,Yes
2025,3,Yes
2025,4,Yes
2025,5,Yes
2025,6,Yes
2025,7,Yes
2025,8,Yes
2025,9,3
2026,10,Yes
2026,11,Yes
2026,12,Yes
2026,13,Yes
2026,14,Yes
2026,15,Yes
2026,16,Yes
2026,17,Yes
2026,18,4
2026,19,All checks completed as normal.
2027,1,Yes
2027,2,Yes
2027,3,Yes
2027,4,Yes
2027,5,Yes
2027,6,Yes
2027,7,Yes
2027,8,Yes
2027,9,2
2028,10,Yes
2028,11,Yes
2028,12,Yes
2028,13,Yes
2028,14,Yes
2028,15,Yes
2028,16,Yes
2028,17,Yes
2028,18,5
2028,19,"Minor spill in dining area, cleaned promptly."
2029,1,Yes
2029,2,Yes
2029,3,Yes
2029,4,Yes
2029,5,Yes
2029,6,Yes
2029,7,Yes
2029,8,Yes
2029,9,4
2030,1,Yes
2030,2,Yes
2030,3,Yes
2030,4,Yes
2030,5,Yes
2030,6,Yes
2030,7,Yes
2030,8,Yes
2030,9,4
2031,10,No
2031,11,Yes
2031,12,Yes
2031,13,Yes
2031,14,Yes
2031,15,Yes
2031,16,Yes
2031,17,Yes
2031,18,5
2031,19,Everything in order for tomorrow's opening.
2032,1,Yes
2032,2,Yes
2032,3,Yes
2032,4,Yes
2032,5,Yes
2032,6,Yes
2032,7,Yes
2032,8,No
2032,9,5
2033,10,Yes
2033,11,Yes
2033,12,Yes
2033,13,Yes
2033,14,Yes
2033,15,Yes
2033,16,Yes
2033,17,Yes
2033,18,4
2033,19,"Quiet evening, no issues."
2034,1,Yes
2034,2,Yes
2034,3,No
2034,4,Yes
2034,5,No
2034,6,Yes
2034,7,Yes
2034,8,Yes
2034,9,4
2035,10,Yes
2035,11,Yes
2035,12,Yes
2035,13,Yes
2035,14,Yes
2035,15,Yes
2035,16,Yes
2035,17,Yes
2035,18,4
2035,19,"Low stock on napkins, requested restock."
2036,1,No
2036,2,Yes
2036,3,Yes
2036,4,Yes
2036,5,Yes
2036,6,Yes
2036,7,Yes
2036,8,Yes
2036,9,4
2037,10,Yes
2037,11,Yes
2037,12,No
2037,13,Yes
2037,14,Yes
2037,15,Yes
2037,16,Yes
2037,17,Yes
2037,18,5
2037,19,"Quiet evening, no issues."
2038,1,Yes
2038,2,No
2038,3,Yes
2038,4,Yes
2038,5,Yes
2038,6,Yes
2038,7,Yes
2038,8,Yes
2038,9,3
2039,10,Yes
2039,11,Yes
2039,12,Yes
2039,13,Yes
2039,14,Yes
2039,15,Yes
2039,16,Yes
2039,17,Yes
2039,18,2
2039,19,All checks completed as normal.
2040,1,Yes
2040,2,Yes
2040,3,Yes
2040,4,Yes
2040,5,Yes
2040,6,Yes
2040,7,Yes
2040,8,No
2040,9,5
2041,10,Yes
2041,11,Yes
2041,12,Yes
2041,13,Yes
2041,14,Yes
2041,15,Yes
2041,16,Yes
2041,17,Yes
2041,18,3
2041,19,All checks completed as normal.
2042,10,Yes
2042,11,Yes
2042,12,Yes
2042,13,Yes
2042,14,Yes
2042,15,Yes
2042,16,Yes
2042,17,Yes
2042,18,4
2042,19,"Delivery arrived late, adjusted prep schedule."
2043,1,Yes
2043,2,Yes
2043,3,Yes
2043,4,Yes
2043,5,Yes
2043,6,Yes
2043,7,Yes
2043,8,No
2043,9,3
2044,10,Yes
2044,11,Yes
2044,12,Yes
2044,13,Yes
2044,14,Yes
2044,15,Yes
2044,16,Yes
2044,17,Yes
2044,18,5
2044,19,"Minor spill in dining area, cleaned promptly."
2045,1,Yes
2045,2,Yes
2045,3,Yes
2045,4,Yes
2045,5,Yes
2045,6,Yes
2045,7,Yes
2045,8,Yes
2045,9,3
2046,10,Yes
2046,11,Yes
2046,12,Yes
2046,13,No
2046,14,Yes
2046,15,Yes
2046,16,Yes
2046,17,Yes
2046,18,5
2046,19,New crew member trained on register today.
2047,10,Yes
2047,11,Yes
2047,12,Yes
2047,13,Yes
2047,14,Yes
2047,15,Yes
2047,16,Yes
2047,17,Yes
2047,18,4
2047,19,"All good, nothing to report."
2048,1,Yes
2048,2,Yes
2048,3,Yes
2048,4,Yes
2048,5,Yes
2048,6,Yes
2048,7,Yes
2048,8,Yes
2048,9,4
2049,10,Yes
2049,11,Yes
2049,12,Yes
2049,13,No
2049,14,Yes
2049,15,Yes
2049,16,Yes
2049,17,Yes
2049,18,4
2049,19,"Minor spill in dining area, cleaned promptly."
2050,1,Yes
2050,2,Yes
2050,3,Yes
2050,4,Yes
2050,5,Yes
2050,6,Yes
2050,7,Yes
2050,8,Yes
2050,9,4
2051,10,Yes
2051,11,Yes
2051,12,Yes
2051,13,Yes
2051,14,Yes
2051,15,Yes
2051,16,Yes
2051,17,Yes
2051,18,5
2051,19,"Minor spill in dining area, cleaned promptly."
2052,1,Yes
2052,2,Yes
2052,3,Yes
2052,4,Yes
2052,5,No
2052,6,Yes
2052,7,Yes
2052,8,Yes
2052,9,3
2053,10,Yes
2053,11,Yes
2053,12,Yes
2053,13,Yes
2053,14,Yes
2053,15,Yes
2053,16,Yes
2053,17,Yes
2053,18,4
2053,19,Slight delay in closing due to late customers.
2054,1,Yes
2054,2,Yes
2054,3,Yes
2054,4,Yes
2054,5,Yes
2054,6,Yes
2054,7,Yes
2054,8,Yes
2054,9,5
2055,10,Yes
2055,11,Yes
2055,12,Yes
2055,13,Yes
2055,14,Yes
2055,15,Yes
2055,16,Yes
2055,17,Yes
2055,18,4
2055,19,Slight delay in closing due to late customers.
2056,1,Yes
2056,2,Yes
2056,3,Yes
2056,4,Yes
2056,5,No
2056,6,Yes
2056,7,Yes
2056,8,No
2056,9,5
2057,10,Yes
2057,11,Yes
2057,12,Yes
2057,13,Yes
2057,14,Yes
2057,15,Yes
2057,16,Yes
2057,17,Yes
2057,18,4
2057,19,"Minor spill in dining area, cleaned promptly."
2058,1,Yes
2058,2,Yes
2058,3,Yes
2058,4,Yes
2058,5,Yes
2058,6,Yes
2058,7,Yes
2058,8,Yes
2058,9,5
2059,10,Yes
2059,11,Yes
2059,12,Yes
2059,13,Yes
2059,14,Yes
2059,15,Yes
2059,16,Yes
2059,17,Yes
2059,18,5
2059,19,"Busy night, all tasks completed on time."
2060,1,Yes
2060,2,Yes
2060,3,Yes
2060,4,Yes
2060,5,Yes
2060,6,Yes
2060,7,Yes
2060,8,No
2060,9,4
2061,1,Yes
2061,2,Yes
2061,3,Yes
2061,4,Yes
2061,5,No
2061,6,Yes
2061,7,Yes
2061,8,Yes
2061,9,4
2062,10,Yes
2062,11,Yes
2062,12,Yes
2062,13,Yes
2062,14,Yes
2062,15,Yes
2062,16,Yes
2062,17,Yes
2062,18,5
2062,19,Slight delay in closing due to late customers.
2063,1,Yes
2063,2,Yes
2063,3,Yes
2063,4,Yes
2063,5,Yes
2063,6,Yes
2063,7,Yes
2063,8,Yes
2063,9,3
2064,10,Yes
2064,11,Yes
2064,12,Yes
2064,13,Yes
2064,14,Yes
2064,15,Yes
2064,16,Yes
2064,17,No
2064,18,4
2064,19,"All good, nothing to report."
2065,1,Yes
2065,2,Yes
2065,3,Yes
2065,4,Yes
2065,5,Yes
2065,6,Yes
2065,7,Yes
2065,8,Yes
2065,9,3
2066,10,No
2066,11,Yes
2066,12,Yes
2066,13,Yes
2066,14,Yes
2066,15,Yes
2066,16,Yes
2066,17,Yes
2066,18,5
2066,19,All checks completed as normal.
2067,1,Yes
2067,2,Yes
2067,3,Yes
2067,4,Yes
2067,5,Yes
2067,6,Yes
2067,7,Yes
2067,8,Yes
2067,9,5
2068,10,Yes
2068,11,Yes
2068,12,Yes
2068,13,Yes
2068,14,Yes
2068,15,Yes
2068,16,Yes
2068,17,Yes
2068,18,3
2068,19,"All good, nothing to report."
2069,10,Yes
2069,11,Yes
2069,12,Yes
2069,13,Yes
2069,14,Yes
2069,15,Yes
2069,16,Yes
2069,17,Yes
2069,18,3
2069,19,Everything in order for tomorrow's opening.
2070,1,Yes
2070,2,Yes
2070,3,Yes
2070,4,Yes
2070,5,Yes
2070,6,Yes
2070,7,Yes
2070,8,Yes
2070,9,5
2071,10,Yes
2071,11,Yes
2071,12,Yes
2071,13,Yes
2071,14,Yes
2071,15,Yes
2071,16,No
2071,17,Yes
2071,18,4
2071,19,"Busy night, all tasks completed on time."
2072,1,Yes
2072,2,Yes
2072,3,Yes
2072,4,Yes
2072,5,Yes
2072,6,Yes
2072,7,Yes
2072,8,No
2072,9,5
2073,10,Yes
2073,11,Yes
2073,12,Yes
2073,13,Yes
2073,14,Yes
2073,15,Yes
2073,16,Yes
2073,17,Yes
2073,18,3
2073,19,"Busy night, all tasks completed on time."
2074,1,Yes
2074,2,Yes
2074,3,Yes
2074,4,Yes
2074,5,No
2074,6,Yes
2074,7,Yes
2074,8,Yes
2074,9,5
2075,1,Yes
2075,2,Yes
2075,3,Yes
2075,4,Yes
2075,5,Yes
2075,6,Yes
2075,7,Yes
2075,8,Yes
2075,9,3
2076,10,Yes
2076,11,Yes
2076,12,Yes
2076,13,Yes
2076,14,Yes
2076,15,Yes
2076,16,Yes
2076,17,Yes
2076,18,4
2076,19,"Minor spill in dining area, cleaned promptly."
2077,1,Yes
2077,2,Yes
2077,3,Yes
2077,4,Yes
2077,5,Yes
2077,6,Yes
2077,7,Yes
2077,8,Yes
2077,9,3
2078,10,Yes
2078,11,Yes
2078,12,Yes
2078,13,Yes
2078,14,Yes
2078,15,Yes
2078,16,No
2078,17,Yes
2078,18,5
2078,19,"Quiet evening, no issues."
2079,1,Yes
2079,2,Yes
2079,3,Yes
2079,4,Yes
2079,5,Yes
2079,6,Yes
2079,7,Yes
2079,8,Yes
2079,9,5
2080,10,Yes
2080,11,Yes
2080,12,Yes
2080,13,Yes
2080,14,Yes
2080,15,Yes
2080,16,Yes
2080,17,Yes
2080,18,3
2080,19,"Quiet evening, no issues."
2081,1,Yes
2081,2,Yes
2081,3,Yes
2081,4,Yes
2081,5,No
2081,6,Yes
2081,7,No
2081,8,Yes
2081,9,3
2082,10,Yes
2082,11,Yes
2082,12,No
2082,13,Yes
2082,14,Yes
2082,15,Yes
2082,16,Yes
2082,17,Yes
2082,18,3
2082,19,Everything in order for tomorrow's opening.
2083,1,Yes
2083,2,Yes
2083,3,Yes
2083,4,No
2083,5,Yes
2083,6,Yes
2083,7,Yes
2083,8,No
2083,9,1
2084,1,Yes
2084,2,Yes
2084,3,Yes
2084,4,Yes
2084,5,No
2084,6,No
2084,7,Yes
2084,8,Yes
2084,9,3
2085,10,Yes
2085,11,No
2085,12,Yes
2085,13,Yes
2085,14,Yes
2085,15,Yes
2085,16,Yes
2085,17,Yes
2085,18,5
2085,19,All checks completed as normal.
2086,1,Yes
2086,2,Yes
2086,3,Yes
2086,4,Yes
2086,5,Yes
2086,6,Yes
2086,7,Yes
2086,8,No
2086,9,3
2087,10,Yes
2087,11,Yes
2087,12,Yes
2087,13,Yes
2087,14,Yes
2087,15,No
2087,16,Yes
2087,17,Yes
2087,18,2
2087,19,Everything in order for tomorrow's opening.
2088,1,Yes
2088,2,Yes
2088,3,Yes
2088,4,No
2088,5,Yes
2088,6,No
2088,7,Yes
2088,8,Yes
2088,9,3
2089,10,Yes
2089,11,Yes
2089,12,Yes
2089,13,Yes
2089,14,Yes
2089,15,Yes
2089,16,Yes
2089,17,Yes
2089,18,3
2089,19,"Low stock on napkins, requested restock."
2090,1,Yes
2090,2,Yes
2090,3,No
2090,4,Yes
2090,5,Yes
2090,6,Yes
2090,7,No
2090,8,No
2090,9,3
2091,10,Yes
2091,11,Yes
2091,12,No
2091,13,Yes
2091,14,Yes
2091,15,Yes
2091,16,Yes
2091,17,Yes
2091,18,3
2091,19,"Quiet evening, no issues."
2092,10,Yes
2092,11,Yes
